,,,,,
,,,,,
Label,dataset,changeId,fileName,lineNumber,token
Structure,nova,I15271fb0b8de7f1184acddd607d605837e2eb7d4,nova/tests/fixtures.py,2228,name cinder encryption key image
Visual,nova,I15271fb0b8de7f1184acddd607d605837e2eb7d4,nova/tests/functional/regressions/test_bug_1895696.py,44,volume is unsupported str ex
Documentation,nova,I15271fb0b8de7f1184acddd607d605837e2eb7d4,nova/tests/functional/regressions/test_bug_1895696.py,22,This regression test asserts that server creation requests are rejected
Visual,nova,I1d270cc3e88a74097eefe3b887106222ae06fe1c,nova/pci/manager.py,66,if numa topology
Documentation,nova,I20913201cf945a7fde1f9e6264c415e1235db7b9,nova/image/glance.py,339,param dst path Filepath to transfer the image file to
Structure,nova,I2489bf16dabc8a83b2044139247f4245ae29adb1,nova/virt/libvirt/driver.py,6437,libvirt guest Guest
Structure,nova,I2489bf16dabc8a83b2044139247f4245ae29adb1,nova/virt/libvirt/driver.py,6442,guest libvirt guest Guest domain
Structure,nova,I2489bf16dabc8a83b2044139247f4245ae29adb1,nova/virt/libvirt/driver.py,6433,self
Structure,nova,I258df4d77f6d86df1d867a8fe27360731c21d237,nova/conductor/manager.py,1037,return
Visual,nova,I276d2bbce4a0390a6cfd597bb51481cc53eca918,nova/tests/functional/libvirt/test_numa_live_migration.py,410,self assert host consumed cpus host b
Visual,nova,I2881d77d52bcbde9f3ac6a6ddfb4a22a9bd45c8a,nova/tests/unit/compute/test_api.py,561,mock patch object objects BlockDeviceMapping
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1205,numa node
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1167,with mock patch object
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1223,capabilities
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1220,dev type type VF
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1227,dev id vdpa vdpa address
Visual,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/tests/unit/virt/libvirt/test_host.py,1222,parent ifname enpsf
Structure,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/virt/libvirt/host.py,1371,finds a vdpa device by the parent VF pci device
Structure,nova,I2c7b183fcb01f3cb67cb1c8b8bea7aaf5ce424f3,nova/virt/libvirt/host.py,1373,raises StopIteration if not found
Visual,nova,I2ef7c5bef87bd64c087f3b136c2faac9a3865f10,nova/tests/unit/virt/libvirt/test_driver.py,8035,self flags cpu mode custom
Interface,nova,I30c780a7729f1e7d791256bdc38d73b976c56268,nova/virt/libvirt/driver.py,705,instance system metadata hw machine type hw machine type
Logic,nova,I32908b77c18f8ec08211dd67be49bbf903611c34,nova/tests/unit/virt/libvirt/test_driver.py,9510,supports device missing error code True
Logic,nova,I39909ace97f62e87f326d4d822d4e4c391445765,nova/cmd/manage.py,2872,except exception CellMappingNotFound as e
Logic,nova,I39909ace97f62e87f326d4d822d4e4c391445765,nova/tests/unit/cmd/test_manage.py,3319,ret self commands list unset cell uuid uuidsentinel cell uuid
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,2471,mock patch nova objects MigrationList get by filters
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,944,mock get migrs return value
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,1043,mock patch nova objects MigrationList get by filters
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,1293,error migrations
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,2909,mock patch nova objects MigrationList get by filters
Structure,nova,I422a907056543f9bf95acbffdd2658438febf801,nova/tests/unit/compute/test_resource_tracker.py,2788,mock get migrs return value
Interface,nova,I45f1df4935905170957c2ea2496c8a698a7464a2,nova/virt/libvirt/config.py,3374,def init self
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,5026,compute utils notify about instance action context instance
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4953,Get stashed old vm state information to determine if guest should
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4955,compatibility if old vm state is not set
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4687,self delete stashed migration information instance
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4959,Revert the flavor and host node fields to their previous values
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4919,self
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,5004,instance drop migration context
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4982,self finish revert resize network migrate finish
Visual,nova,I4760b01b695c94fa371b72216d398388cf981d28,nova/compute/manager.py,4972,the allocation held by the migration is leaked
Structure,nova,I59298788f26ca8f32bf3e38f3a52f72ff63fcc8b,nova/tests/unit/compute/test_compute_api.py,5200,mock ver side effect
Structure,nova,I59298788f26ca8f32bf3e38f3a52f72ff63fcc8b,nova/tests/unit/compute/test_compute_api.py,5188,objects objects BlockDeviceMapping
Logic,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/scheduler/request_filter.py,309,network id requested network network id
Visual,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/scheduler/request_filter.py,319,if aggregates
Documentation,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/scheduler/utils.py,1380,for segment id in segment ids
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/fixtures.py,1462,ip address
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/fixtures.py,1432,mac address fa e c c
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/fixtures.py,1362,network multisegment
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/fixtures.py,1970,some refactor of the fixture
Check,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8380,select either host or host initially based on the segment
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8310,uuid segment id
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8228,query placement for routed network aggregates True
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8313,self placement post
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8277,a setup where the network has segments on host and host but not on
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8241,self start compute host
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8345,body resp
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8297,from osc placement tree import utils as placement visual
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8285,that host is selected by the scheduler
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/functional/test_servers.py,8286,self segment id to compute rp uuid
Interface,nova,I67504a37b0fe2ae5da3cba2f3122d9d0e18b9481,nova/compute/manager.py,7569,requested networks requested networks
Visual,nova,I6b80021a2f90d3379c821dc8f02a72f350169eb3,nova/cmd/manage.py,2843,print str e
Logic,nova,I70c4715de05d64fabc498b02d5c757af9450fbe9,nova/tests/functional/libvirt/test_numa_live_migration.py,457,self assertFalse
Logic,nova,I72a03e74fae8704546013d978e9c27a2573b219b,nova/tests/functional/libvirt/test_machine_type.py,381,self assert machine type server without id pc q
Interface,nova,I7f3cbc57a374b2f271018a2f6ef33ef579798db8,nova/compute/api.py,5074,raise exception ForbiddenWithVDPAInterfaces
Structure,nova,I7f3cbc57a374b2f271018a2f6ef33ef579798db8,nova/tests/functional/libvirt/test_pci_sriov_servers.py,889,num pci num pfs num vfs
Structure,nova,I7f3cbc57a374b2f271018a2f6ef33ef579798db8,nova/tests/functional/libvirt/test_pci_sriov_servers.py,947,def test interface detach self
Structure,nova,I7f3cbc57a374b2f271018a2f6ef33ef579798db8,nova/tests/functional/libvirt/test_pci_sriov_servers.py,940,ex self assertRaises
Structure,nova,I7f3cbc57a374b2f271018a2f6ef33ef579798db8,nova/tests/functional/libvirt/test_pci_sriov_servers.py,933,that have VDPA ports
Structure,nova,I7f93cfd18f948134c9cb429dea55740d2cf97994,nova/tests/unit/compute/test_compute_api.py,3722,mock sentinel volume
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/tests/unit/virt/libvirt/test_driver.py,27370,self handler create waiter uuids instance virtio
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/tests/unit/virt/libvirt/test_driver.py,27320,waiter self handler create waiter uuids instance virtio
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/tests/unit/virt/libvirt/test_driver.py,27348,received event self handler wait waiter timeout
Check,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/tests/unit/virt/libvirt/test_driver.py,27381,if no event is received
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/virt/libvirt/driver.py,290,return event name
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/virt/libvirt/driver.py,377,waiters keys results keys
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/virt/libvirt/driver.py,364,if event name startswith instance uuid
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/virt/libvirt/driver.py,351,return True
Logic,nova,I7fc1ba2d2cbdb3f46f3649b1279b0c1a40457647,nova/virt/libvirt/driver.py,258,libvirtevent DeviceRemovalFailedEvent
Logic,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,104,uuid server id
Documentation,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,86,FIXME melwitt Uncomment when the bug is fixed
Documentation,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,75,The first lookup at the beginning of the delete request in the
Documentation,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,108,lookup of the build request occurs in the servers API to get the
Documentation,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,137,processed
Logic,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,132,cell mapping self cell mappings cell
Logic,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,160,client OpenStackApiException self delete server server
Logic,nova,I8249c572c6f727ef4ca434843106b9b57c47e585,nova/tests/functional/regressions/test_bug_1914777.py,131,context self ctxt instance uuid uuid
Visual,nova,I859be652eb8fff591899a223193bd9efc8830cf3,nova/compute/api.py,4641,volume id volume id
Visual,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/pci/test_stats.py,634,address d dev
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1636,dev id pci
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1614,actual vf self host get pcidev info
Check,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1606,numa node None
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1658,numa node
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1570,dev id dev name address
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1651,name pci
Check,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1590,None xml fake libvirt data fake NodeDevXml dev name
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1557,pci dev fakelibvirt NodeDevice
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1569,expect vf
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1684,address
Check,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1620,numa node None
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1685,product id
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/tests/unit/virt/libvirt/test_host.py,1687,vendor id b
Logic,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1390,LOG debug f parent parent dev
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1455,fun cap device addrs
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1483,Get PCI VF device s additional capabilities
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1524,requirement by DataBase Model
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1460,parent addr phys address
Structure,nova,I91dd7993395f693c7d26c1caa44fa365f5cbec12,nova/virt/libvirt/host.py,1463,NOTE sean k mooney if the VF is a parent of a netdev
Structure,nova,I92eb27b710f16d69cf003712431fe225a014c3a8,nova/virt/event.py,125,class DeviceRemovedEvent InstanceEvent
Visual,nova,I92eb27b710f16d69cf003712431fe225a014c3a8,nova/virt/libvirt/host.py,397,event event uuid
Visual,nova,I9317404f790004511db8edc08a414a706d42265f,nova/compute/manager.py,5003,context instance
Visual,nova,I9317404f790004511db8edc08a414a706d42265f,nova/compute/manager.py,5026,Complete any volume attachments so the volumes are in use
Visual,nova,I9317404f790004511db8edc08a414a706d42265f,nova/compute/manager.py,5011,host
Visual,nova,I9317404f790004511db8edc08a414a706d42265f,nova/compute/manager.py,4993,raise
Visual,nova,I9317404f790004511db8edc08a414a706d42265f,nova/compute/manager.py,5008,BDM connection info will get set in the call to
Logic,nova,Ia875c9c3542ef4138d0d7a2c26c0cf49dcca0761,nova/pci/stats.py,362,return pool for pool in pools
Visual,nova,Ia875c9c3542ef4138d0d7a2c26c0cf49dcca0761,nova/tests/functional/libvirt/test_pci_sriov_servers.py,1070,server self create server flavor id flavor id
Logic,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/tests/unit/virt/libvirt/test_driver.py,16919,expect vf
Interface,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/tests/unit/virt/libvirt/test_driver.py,16999,actual vf drvr get pcidev info pci
Logic,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/tests/unit/virt/libvirt/test_driver.py,16888,drvr host list all nodedevs
Structure,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/virt/libvirt/driver.py,6898,net devs
Logic,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/virt/libvirt/driver.py,6938,return name cfgdev name
Structure,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/virt/libvirt/driver.py,6923,check if the pci device is the vf and recored its name
Structure,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/virt/libvirt/driver.py,6932,return
Structure,nova,Ibf8dca4bd57b3bddb39955b53cc03564506f5754,nova/virt/libvirt/driver.py,6925,then check if we have already seen it
Structure,nova,Ibfe17ed800edd1631c580b47f6236a7229455b4f,nova/tests/unit/compute/test_compute_mgr.py,4964,return value
Documentation,nova,Id0577bceed9808b52da4acc352cf9c204f6c8861,nova/tests/functional/regressions/test_bug_1896463.py,194,the destination host too
Logic,nova,Id19702da05cac25192f6aa21f8f4449602ef7729,nova/compute/manager.py,7505,if not pci reqs
Structure,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/compute/manager.py,7608,raise exception InterfaceAttachResourceAllocationFailed
Visual,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/compute/manager.py,7549,context nova context RequestContext
Structure,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/scheduler/utils.py,497,return parse urlencode sorted qparams
Documentation,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/functional/test_servers.py,6251,boot a server with a single sriov port that has no resource request
Documentation,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/functional/test_servers.py,6233,attach an ovs port with too big resource request
Visual,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/functional/test_servers.py,5924,self assertIn Attaching interfaces with QoS policy is
Interface,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/unit/compute/test_compute.py,10789,request groups resource request request group
Logic,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/unit/compute/test_compute.py,10881,self assertEqual
Logic,nova,Id4684093e8bdf3b61667490443e3d2f6ed65f4b3,nova/tests/unit/compute/test_compute.py,10934,scheduler utils SingleRequestGroupBasedResourceRequest
Structure,nova,Id94fdc6789b2bae735b0d1e9a02dce60a8f3fb40,nova/tests/functional/libvirt/test_pci_sriov_servers.py,1093,new port self neutron create port port port data
Structure,nova,Id94fdc6789b2bae735b0d1e9a02dce60a8f3fb40,nova/tests/functional/libvirt/test_pci_sriov_servers.py,1094,port id new port port id
Documentation,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/cmd/manage.py,2847,Return codes
Documentation,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/cmd/manage.py,2853,Unable to move between PC and Q machine types
Structure,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/cmd/manage.py,2797,if instance vm state not in allowed states
Structure,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/cmd/manage.py,2860,with context target cell ctxt im cell mapping as cctxt
Structure,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/tests/unit/cmd/test_manage.py,3320,mock target cell return value enter return value
Structure,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/tests/unit/cmd/test_manage.py,3309,f Instance uuidsentinel instance could not be found
Logic,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/tests/unit/cmd/test_manage.py,3102,self assertIn No machine type registered output
Structure,nova,Idc035671892e4668141a93763f8f2bed7a630812,nova/tests/unit/cmd/test_manage.py,3217,self assertIn
Logic,nova,Idd58298a6b01775f962b9bf0a0835f762c8e0ed2,nova/scheduler/utils.py,75,staticmethod
Logic,nova,Ie166f3b51fddeaf916cda7c5ac34bbcdda0fd17a,nova/network/neutron.py,3545,else
Logic,nova,Ie166f3b51fddeaf916cda7c5ac34bbcdda0fd17a,nova/scheduler/utils.py,1379,return aggregates
Logic,nova,Ie166f3b51fddeaf916cda7c5ac34bbcdda0fd17a,nova/tests/unit/scheduler/test_scheduler_utils.py,470,agg uuids agg if segment id uuids segment else uuids agg
Visual,nova,Iea5969d0bd16dc9a6f1ba950224b0115e466ce66,nova/compute/manager.py,7568,log level logging DEBUG
Visual,nova,Iea5969d0bd16dc9a6f1ba950224b0115e466ce66,nova/compute/manager.py,7571,LOG log log level
,,,,,
Structure,nova,Iefdf9c8b024db04867bd5f8794863f0cd65de807,nova/tests/unit/virt/libvirt/test_driver.py,22775,instance self create instance
Visual,nova,If02a263055376442a116d00c18a1599b436f21d2,nova/virt/libvirt/driver.py,1581,doesn t support the requested driver This retains legacy
Visual,nova,If3e79cd71b6d0f6e535ff86b27483c137a78fee9,nova/compute/manager.py,7467,port id port id error ex
Documentation,nova,If874f018ea996587e178219569c2903c2ee923cf,nova/conf/libvirt.py,906,Related options
Structure,nova,Ifea9a15fb01c0b25e9973024f4f61faecc56e1cd,nova/tests/functional/regressions/test_bug_1879878.py,77,after the periodics we should still have usage on both hosts
Structure,nova,Ifea9a15fb01c0b25e9973024f4f61faecc56e1cd,nova/tests/functional/regressions/test_bug_1879878.py,71,check the usage which should show usage on both hosts
Interface,base,I1f92b86619f2ca186c505251b21463f396af0ac6,src/corelib/kernel/qtimer.cpp,68,QTimerPrivate isActiveDataForwarder
Structure,base,I349af43468b03fd8dcb16adba02669974affe154,src/plugins/platforms/ios/quiview.mm,631,if characters isEqualToString t
Structure,ironic,I1d253650f6a3b98dbbe4e09c167c35526f5f940c,ironic/tests/unit/drivers/test_utils.py,443,mock conf mold storage swift
Structure,nova,I667f56612d7f63834863476694cb1f4c71a58302,nova/tests/fixtures.py,1459,mac address fa e c c
Structure,nova,I15271fb0b8de7f1184acddd607d605837e2eb7d4,nova/tests/fixtures.py,2239,min disk
